./tmp/uclid/run-sw-idata-fullalu-amem-swinv-f6.ucl-property_correspondence-vobj-0011.smt2,"[0. 1. 1. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 1. 0. 1. 1. 0. 1. 0. 1. 1.
 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 1. 1. 1. 1. 1. 1. 1. 1. 1. 0. 1. 1. 0.]",BOOLECTOR,0.34592700004577637,error,"['CVC4', 'BOOLECTOR', 'Z3', 'MathSAT', 'YICES', 'Bitwuzla']","[0, 0]"
./tmp/uclid/run-std-bdata-uintalu-amem-noinv-f5.ucl-property_correspondence-vobj-0002.smt2,"[0.         0.21557578 1.         0.         0.         0.
 1.07702265 0.30800397 0.8054211  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.05805912 0.         0.         0.05296653 0.         0.0594704
 0.09915036 0.         0.09853699 0.         0.05509951 0.30711441
 0.43935617 0.07592216 0.11632025 0.85917713 0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.00591674 0.         0.         0.
 0.         0.         0.         0.00112775 0.         0.
 0.         0.         0.         0.         0.08827123 1.
 0.2145726  0.10002946 0.30269831 0.78133485 1.10540301 1.10540301
 1.09371348 0.         0.29363863 0.00739665 0.71969095]",Z3,0.08984065055847168,unsat,"['Z3', 'MathSAT', 'YICES', 'BOOLECTOR', 'CVC4', 'Bitwuzla']",[0.07084202766418457]
./tmp/uclid/run-full-idata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0005.smt2,"[0.         0.8614891  1.         0.         0.         0.
 1.07695624 0.87917977 1.20793037 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.79149725 0.         0.         0.78458126 0.         0.7787598
 0.85639708 0.         0.84019225 0.         0.81668849 0.89670709
 0.597717   0.79731213 0.82493205 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         2.0808883  1.90934059 0.08272436 0.
 0.         0.         0.         0.79294068 0.         0.79318087
 0.         0.         0.         0.         0.82604332 1.
 0.8718468  0.86043546 0.87152568 1.47615945 1.10530973 1.10530973
 1.09363143 0.         0.89173613 2.2315843  0.        ]",Z3,0.25028395652770996,unsat,"['Z3', 'CVC4', 'BOOLECTOR', 'Bitwuzla', 'MathSAT', 'YICES']",[0.12094807624816895]
./tmp/uclid/run-std-udata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[0.         1.50495042 1.         0.         0.         0.
 1.07688994 1.44900249 1.60978751 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.51576806 0.         0.         1.44761154 0.         1.47984591
 1.4979536  0.         1.48208843 0.         1.5333628  1.47864679
 0.96692076 1.31586495 1.53815253 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04141306 0.         0.16555926 0.
 0.         0.         0.         1.58401241 0.         1.58561795
 0.         0.         0.         0.         1.48804935 1.
 1.50693784 1.57930831 1.44295249 0.87484881 1.10521662 1.10521662
 1.09354952 0.         1.48207336 0.05176473 0.        ]",Z3,0.40075182914733887,unsat,"['Z3', 'Bitwuzla', 'BOOLECTOR', 'MathSAT', 'YICES', 'CVC4']",[0.17567682266235352]
./tmp/uclid/run-btfnt-idata-fullalu-amem-noinv-f5.ucl-property_correspondence-vobj-0003.smt2,"[0.         0.42849289 1.         0.         0.         0.
 1.07682376 0.49496168 0.8050193  0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.34019569 0.         0.         0.39098753 0.         0.35215966
 0.33301357 0.         0.34187099 0.         0.31910327 0.4872004
 0.68580706 0.35867277 0.37018875 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         1.40758495 1.06873253 2.39792456 2.19273645
 0.         0.         0.         0.42184673 0.         0.41127975
 0.         0.         0.         0.         0.34669332 1.
 0.42472283 0.33063005 0.49235348 1.50824841 1.10512367 1.10512367
 1.09346775 0.         0.48348449 1.25688518 0.        ]",Z3,0.1278514862060547,unsat,"['Z3', 'CVC4', 'MathSAT', 'YICES', 'Bitwuzla', 'BOOLECTOR']",[0.07026314735412598]
./tmp/uclid/run-stall-idata-fullalu-umem-coninv-f7.ucl-property_correspondence-vobj-0012.smt2,"[ 0.          2.36186978  1.          0.          0.          0.
  1.07675769  2.2015459   1.20732883  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  2.71590848  0.          0.          2.90265407  0.          3.07180292
  2.5699528   0.          2.70459545  0.          2.60109123  2.24664774
  1.45900258  2.06588137  2.48787897  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          5.07555618  7.03411526 10.09655353  9.75471304
  0.          0.          0.          2.6370345   0.          2.64047415
  0.          0.          0.          0.          2.6466609   1.
  2.35273434  2.60498124  2.19672624  1.48905853  1.10503089  1.10503089
  1.23902666  0.          2.26828446  5.62769462  0.        ]",MathSAT,60.37261605262756,timeout (30.0 s),"['Z3', 'MathSAT', 'YICES', 'CVC4', 'BOOLECTOR', 'Bitwuzla']","[30, 30]"
./tmp/uclid/run-btfnt-idata-fullalu-amem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[ 0.          1.5033947   1.          0.          0.          0.
  1.07669173  1.44287645  0.80501124  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.68590215  0.          0.          2.02752807  0.          1.76267351
  1.5418023   0.          1.56084367  0.          1.60478148  1.47017313
  1.91463979  1.72759006  1.63662487  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          3.95793164  4.83569785 11.04694134 10.37323215
  0.          0.          0.          2.26863505  0.          2.22754754
  0.          0.          0.          0.          1.62283114  1.
  1.5053932   1.63304966  1.43851389  1.49805718  1.10493827  1.10493827
  1.09317746  0.          1.480614    3.67517657  0.        ]",Z3,0.4100959300994873,unsat,"['Z3', 'YICES', 'MathSAT', 'BOOLECTOR', 'Bitwuzla', 'CVC4']",[0.1716477870941162]
./tmp/uclid/run-lf-udata-thrualu-amem-coninv-f5.ucl-property_correspondence-vobj-0003.smt2,"[0.         0.43168361 1.         0.         0.         0.
 1.07662589 0.50092003 1.20731707 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.30592284 0.         0.         0.34395307 0.         0.34714645
 0.38147357 0.         0.35190064 0.         0.30074815 0.50788508
 0.6852267  0.37520045 0.36974634 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01177133 0.         0.02716344 0.
 0.         0.         0.         0.26460423 0.         0.26394348
 0.         0.         0.         0.         0.33773649 1.
 0.44760118 0.36301294 0.4950482  0.8582969  1.10484581 1.10484581
 1.09309623 0.         0.4973138  0.01471227 0.        ]",Z3,0.12661099433898926,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'CVC4', 'YICES']",[0.06985092163085938]
./tmp/uclid/run-full-udata-thrualu-umem-coninv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0.00000000e+00 2.72859107e-03 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.69313305e-01 2.40632893e-03
 4.02630735e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 1.04583332e+01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 8.91936778e-05 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.51668675e-02 8.43813769e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 5.39432797e-04 1.00000000e+00 8.97711016e-04 1.07295449e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",Z3,0.039357900619506836,unsat,"['Z3', 'YICES', 'Bitwuzla', 'CVC4', 'MathSAT', 'BOOLECTOR']",[0.03829002380371094]
./tmp/uclid/run-lf-idata-fullalu-amem-coninv-f5.ucl-property_correspondence-vobj-0002.smt2,"[0.00000000e+00 2.17513289e-01 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.07718696e+00 3.08982249e-01
 8.05386341e-01 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 6.16645465e-02 0.00000000e+00 0.00000000e+00 9.85870058e-02
 0.00000000e+00 8.70107887e-02 1.24725578e-01 0.00000000e+00
 1.12909756e-01 0.00000000e+00 5.91669623e-02 3.07261439e-01
 4.39782070e-01 9.28866045e-02 1.16380545e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 8.89522586e-01 2.81755137e-01
 4.62344636e-01 5.19688297e-01 0.00000000e+00 0.00000000e+00
 0.00000000e+00 1.12777027e-03 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 9.83530792e-02 1.00000000e+00 2.36241680e-01 1.17785848e-01
 3.02880664e-01 1.51836825e+00 1.10563380e+00 1.10563380e+00
 8.75261324e-01 0.00000000e+00 3.00942156e-01 7.65790800e-01
 0.00000000e+00]",Z3,0.09784579277038574,unsat,"['Z3', 'MathSAT', 'BOOLECTOR', 'YICES', 'Bitwuzla', 'CVC4']",[0.07766389846801758]
./tmp/uclid/run-stall-bdata-fullalu-amem-coninv-f7.ucl-property_correspondence-vobj-0011.smt2,"[ 0.          2.1485936   1.          0.          0.          0.
  1.07712082  2.16567924  0.80551105  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  2.49526585  0.          0.          2.62365769  0.          2.77893517
  2.35878842  0.          2.46733859  0.          2.43351215  2.05374859
  2.65278826  2.13867337  2.44646077  6.32170668  0.          0.
  8.63300694  0.          8.63300694  0.         11.33672314  8.63300694
  0.          0.          0.          0.          0.          0.
  0.          8.63300694  0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.05895292  0.          0.24491784  0.
  0.          0.          0.          2.37361323  0.          2.37667214
  0.          0.          0.          0.          2.45272236  1.
  2.14219041  2.4504839   2.20921428  0.87559045  1.1055409   1.1055409
  1.23971689  0.          2.07257986  0.07368804  6.16279458]",Z3,31.632533311843872,unsat,"['MathSAT', 'YICES', 'BOOLECTOR', 'CVC4', 'Z3', 'Bitwuzla']","[30, 0, 0, 1, 0.27324819564819336]"
./tmp/uclid/run-full-bdata-fullalu-amem-coninv-f5.ucl-property_correspondence-vobj-0008.smt2,"[ 0.          1.50423022  1.          0.          0.          0.
  1.07705479  1.54681328  0.80563561  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          1.
  1.59017406  0.          0.          1.44626272  0.          1.43662823
  1.62462102  0.          1.59191394  0.          1.69733999  1.47094896
  1.91353494  1.95579859  1.66883425  4.49085986  0.          0.
 10.1821125   0.         10.1821125   0.          9.98192128 10.1821125
  0.          0.          0.          0.          0.          0.
  0.         10.1821125   0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.          0.          0.04129852  0.          0.16338723  0.
  0.          0.          0.          1.58205142  0.          1.58371232
  0.          0.          0.          0.          1.62434405  1.
  1.50619576  1.67793716  1.57400048  0.87441189  1.10544815  1.10544815
  1.09378623  0.          1.48138077  0.05162054  4.34438572]",Z3,30.407707929611206,unsat,"['MathSAT', 'YICES', 'BOOLECTOR', 'Bitwuzla', 'Z3', 'CVC4']","[30, 0, 0, 0, 0.17314791679382324]"
./tmp/uclid/run-full-udata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0009.smt2,"[0.         1.70323565 1.         0.         0.         0.
 1.07698888 1.62374918 1.61048929 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 1.7504552  0.         0.         1.46810301 0.         1.61797696
 1.74868318 0.         1.75913687 0.         1.8159469  1.61478511
 1.08835627 1.79028497 1.77336581 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.04723405 0.         0.19074106 0.
 0.         0.         0.         1.82856962 0.         1.83066278
 0.         0.         0.         0.         1.74969757 1.
 1.68290336 1.63723309 1.6307423  0.87503724 1.10535557 1.10535557
 1.09370475 0.         1.62013209 0.05903903 0.        ]",Z3,0.42670512199401855,unsat,"['Z3', 'BOOLECTOR', 'CVC4', 'Bitwuzla', 'MathSAT', 'YICES']",[0.16959714889526367]
./tmp/uclid/run-std-udata-thrualu-umem-noinv-f5.ucl-property_correspondence-vobj-0004.smt2,"[0.         0.64059942 1.         0.         0.         0.
 1.07692308 0.6866795  1.60970936 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         1.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         1.
 0.53991863 0.         0.         0.45741178 0.         0.5064344
 0.54377647 0.         0.54589172 0.         0.54682804 0.68063882
 0.47415956 0.47199061 0.58603669 0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.         0.         0.         0.
 0.         0.         0.01772659 0.         0.05453837 0.
 0.         0.         0.         0.52345029 0.         0.52324457
 0.         0.         0.         0.         0.54246149 1.
 0.63407485 0.53265731 0.68426743 0.86764949 1.10526316 1.10526316
 1.09362342 0.         0.67254758 0.02215683 0.        ]",Z3,0.15616226196289062,unsat,"['Z3', 'Bitwuzla', 'BOOLECTOR', 'CVC4', 'MathSAT', 'YICES']",[0.06877708435058594]
./tmp/uclid/run-btfnt-idata-fullalu-umem-noinv-f5.ucl-property_correspondence-vobj-0001.smt2,"[0.00000000e+00 2.72811254e-03 9.99999999e-01 0.00000000e+00
 0.00000000e+00 0.00000000e+00 2.69386883e-01 2.40568206e-03
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 9.99999999e-01
 0.00000000e+00 0.00000000e+00 1.04214875e+01 7.72615232e-04
 0.00000000e+00 7.33481969e-04 7.66759720e-04 0.00000000e+00
 3.56637983e-04 0.00000000e+00 0.00000000e+00 0.00000000e+00
 3.51498258e-02 1.68699602e-02 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 1.77404076e-02 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 7.46906464e-04 1.00000000e+00 8.97563837e-04 1.07259558e-04
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00 0.00000000e+00 0.00000000e+00 0.00000000e+00
 0.00000000e+00]",Z3,0.03954339027404785,unsat,"['Z3', 'Bitwuzla', 'MathSAT', 'BOOLECTOR', 'CVC4', 'YICES']",[0.03843212127685547]
